0,94,158,114,158,114,166,94,166,TYPE,header
1,527,168,566,168,566,176,527,176,COMBINED,question
2,568,168,578,168,578,178,568,178,☑,header
3,94,186,115,186,115,194,94,194,NAME,question
4,137,212,158,212,158,220,137,220,NAME,question
5,94,212,136,212,136,220,94,220,COMPOUND,question
6,116,278,138,278,138,286,116,286,B73,answer
7,501,186,519,186,519,193,501,193,DATE,question
8,520,277,542,277,542,291,520,291,N/A,answer
9,634,299,661,299,661,307,634,307,DATES,question
10,628,306,666,306,666,316,628,316,REVIEWED,question
11,619,778,637,778,637,863,619,863,00851772,other
12,145,311,165,311,165,322,145,322,II.,question
13,180,310,233,310,233,324,180,324,(cont'd),question
14,179,339,228,339,228,352,179,352,Toxline,question
15,626,546,689,546,689,559,626,559,1929-1966,answer
16,249,130,525,130,525,148,249,148,INFORMATION SEARCH SUMMARY,header
17,193,168,240,168,240,178,193,178,CHEMICAL ☐,question
18,356,168,410,168,410,176,356,176,BIOLOGICAL ☐,question
19,520,186,605,186,605,200,520,200,May 27, 1982,answer
20,116,228,269,228,269,241,116,241,Valerian Fluid Extract,answer
21,117,186,187,186,187,199,117,199,Jimmy Bell,answer
22,95,270,199,270,199,278,95,278,LORILLARD COMPOUND CODE,question
23,499,270,615,270,615,278,499,278,REGISTRY NUMBER (IF applicable),question
24,95,295,179,295,179,305,95,305,LITERATURE SURVEYED,question
25,179,380,472,380,472,394,179,394,Registry of the Toxic Effects of Chemicals,question
26,624,339,687,339,687,406,624,406,1974- Jan. 1982 to Dec. 1981,answer
27,624,658,688,658,688,683,624,683,1957- Dec. 1981,answer
28,95,943,208,943,208,953,95,953,LORILLARD RESEARCH CENTER,other
29,642,944,696,944,696,952,642,952,FORM ,other
30,138,520,464,520,464,712,138,712,III. SUPPLEMENTAL LITERATURE SEARCH Chemical Abstracts Vol. 23 - Vol. 65 Arctander' s Perfume and Flavor Materials of Natural Origin (1960) Guenther' s Monographs on Fragrance Raw Materials (1979) Tobacco Abstracts U. S. Dispensatory 23rd edition (1943),question
31,115,739,330,739,330,800,115,800,Jimmy H. Bell B. Sc. Scientist,question
32,116,420,306,420,306,491,116,491,Ann C. Stringfield Literature M.L.S. Chemist,other
