0,108,117,154,117,154,134,108,134,FROM:,question
1,108,152,133,152,133,165,108,165,TO:,question
2,108,184,133,184,133,197,108,197,CC:,question
3,108,282,150,282,150,296,108,296,MEDIA,question
4,108,459,197,459,197,476,108,476,CIRCULATION,question
5,337,311,348,311,348,324,337,324,1,answer
6,335,381,392,381,392,396,335,396,5/19/93,answer
7,337,409,401,409,401,426,337,426,11/30/93,answer
8,334,473,383,473,383,488,334,488,25,461,answer
9,337,571,373,571,373,584,337,584,PACK,answer
10,366,655,444,655,444,694,366,694,2/3/93,answer
11,554,761,604,761,604,781,554,781,8482,answer
12,581,797,626,797,626,814,581,814,1.54,answer
13,568,781,620,781,620,796,568,796,9076,answer
14,742,774,760,774,760,847,742,847,91391286,other
15,328,82,571,82,571,99,328,99,COUPON CODE REGISTRATION FORM,header
16,161,117,245,117,245,132,161,132,THOM SMITH,answer
17,148,149,242,149,242,164,148,164,VINCE LOSITO,answer
18,145,180,591,180,591,198,145,198,T. BAYLIES, L GIORDANO, V. LINDSLEY, M. MCGLYNN, S RAPISARLDI,,answer
19,589,165,659,165,659,194,589,194,B. maj ,other
20,338,250,454,250,454,264,338,264,HARLEY- DAVIDSON,answer
21,337,281,478,281,478,295,337,295,MAGAZINE- HOT ROD,answer
22,106,247,262,247,262,266,106,266,BRANDS(S) APPLICABLE,question
23,105,313,271,313,271,328,105,328,ISSUE FREQUENCY/ YEAR,question
24,105,346,202,346,202,363,105,363,SPACE/ COLOR,question
25,334,339,409,339,409,354,334,354,FULL PAGE,answer
26,106,378,247,378,247,394,106,394,COUPON ISSUE DATE,question
27,108,411,288,411,288,426,108,426,COUPON EXPIRATION DATE,question
28,106,507,266,507,266,524,106,524,GEOGRAPHICAL AREA(S),question
29,335,503,752,503,752,521,335,521,TOTAL HOUSTON, GALVESTON, MINNEAPOLIS, ST. PAUL, DULUTH,answer
30,105,539,213,539,213,555,105,555,COUPON VALUE,question
31,334,541,455,541,455,556,334,556,$ .75 OFF 1 PACK,answer
32,106,573,256,573,256,588,106,588,PACK AND OR/ CARTOCARTON,question
33,105,603,315,603,315,621,105,621,ADVERTISING CREATIVE THEME,question
34,338,606,401,606,401,621,338,621,BLUE SKY,answer
35,105,637,272,637,272,655,105,655,SIGNATURE OF INITIATOR,question
36,429,599,634,599,634,676,429,676,,answer
37,108,670,211,670,211,686,108,686,DATE INITIATED,question
38,108,700,299,700,299,721,108,721,ANALYTICAL REQUIREMENTS:,header
39,325,732,498,732,498,750,325,750,FOR CONTROL USE ONLY:,question
40,554,729,627,729,627,747,554,747,93- 056,answer
41,327,765,440,765,440,783,327,783,CODE ASSIGNED:,question
42,325,784,422,784,422,798,325,798,JOB NUMBER:,question
43,325,799,454,799,454,814,325,814,EST. REDEMPTION:,question
