0,56,455,121,455,121,468,56,468,PROJECT,question
1,126,455,209,455,209,467,126,467,OBJECTIVE:,question
2,475,281,522,281,522,296,475,296,DATE:,question
3,248,271,280,271,280,289,248,289,BTF,answer
4,249,321,264,321,264,329,249,329,-,answer
5,53,86,81,86,81,104,53,104,To:,question
6,100,86,145,86,145,104,100,104,Files,answer
7,555,90,658,90,658,105,555,105,CONFIDENTIAL,other
8,53,826,91,826,91,844,53,844,EPB:,question
9,55,855,82,855,82,870,55,870,cc:,question
10,88,826,120,826,120,843,88,843,ODL,answer
11,259,166,460,166,460,183,259,183,PROJECT INITIATION FORM,header
12,527,269,685,269,685,292,527,292,September 16, 1980,answer
13,53,281,166,281,166,298,53,298,PROJECT CODE:,question
14,53,324,166,324,166,341,53,341,PROJECT NAME:,question
15,56,367,183,367,183,382,56,382,PROJECT LEADER:,question
16,55,410,212,410,212,425,55,425,WORK REQUESTED BY:,question
17,249,355,353,355,353,377,249,377,E. P. Barbee,answer
18,248,402,410,402,410,420,248,420,R. S. Sprinkle, III,answer
19,249,444,643,444,643,577,249,577,To develop cigarette Cigarette to utilize a filter tip with longitudinal grooves from the mouth end to the tobacco end in con- junction with perforated tipping paper.,answer
20,55,606,188,606,188,636,55,636,OTHER PERSONNEL ASSIGNED:,question
21,251,613,377,613,377,635,251,635,J. E. Mann, Jr.,answer
22,249,643,365,643,365,663,249,663,D. E. Cawthon,answer
23,402,757,510,757,510,776,402,776,Approved by:,question
24,405,771,638,771,638,844,405,844,R. S. Sprinkle, III,answer
25,98,855,196,855,196,902,98,902,BMC/RMI/EPB JEM/DEC PRC/DRB,answer
