1,2,0,386,0,386,38,2,38,PETRODELI ENTERPRISE,company
1,5,37,444,37,444,77,5,77,COMPANY NO: SA0127959-D,other
1,5,76,196,76,196,108,5,108,SITE: 2395,other
1,5,113,502,113,502,150,5,150,LOT 485,TMN LEMBAH KERAMAT,address
1,4,150,303,150,303,184,4,184,JLN ULU KELANG .,address
1,3,187,351,187,351,220,3,220,54200 KUALA LUMPUR,address
1,4,223,423,223,423,259,4,259,TELEPHONE: 03-41056485,other
1,0,259,385,259,385,294,0,294,GST NO: 000145047552,other
1,0,367,519,367,519,403,0,403,INVOICE NUMBER: 60000152273,other
1,77,440,483,440,483,473,77,473,39.42 LITRE PUNP # 09,other
1,1,474,212,474,212,508,1,508,FUELSAVE 95,other
1,291,478,326,478,326,507,291,507,RM,other
1,388,479,519,479,519,509,388,509,85.54 C,other
1,80,511,173,511,173,542,80,542,2.170,other
1,213,512,250,512,250,541,213,541,RM,other
1,288,512,309,512,309,546,288,546,/,other
1,331,514,423,514,423,544,331,544,LITRE,other
1,4,546,94,546,94,578,4,578,TOTAL,other
1,289,549,326,549,326,579,289,579,RM,other
1,386,547,479,547,479,581,386,581,85.54,other
1,2,583,77,583,77,614,2,614,VISA,other
1,291,584,326,584,326,615,291,615,RM,other
1,388,585,479,585,479,616,388,616,85.54,other
1,2,620,193,620,193,652,2,652,RELIEF GST,other
1,250,622,270,622,270,650,250,650,C,other
1,291,621,326,621,326,652,291,652,RM,other
1,405,621,480,621,480,653,405,653,0.00,other
1,0,654,212,654,212,688,0,688,TOTAL GROSS,other
1,251,655,271,655,271,686,251,686,C,other
1,291,656,326,656,326,686,291,686,RM,other
1,387,657,479,657,479,689,387,689,85.54,total
1,3,726,349,726,349,762,3,762,SHELL LOYALTY CARD,other
1,3,762,310,762,310,793,3,793,6018840059147765,other
1,1,797,284,797,284,830,1,830,POINTS AWARDED:,other
1,308,798,347,798,347,828,308,828,39,other
1,2,937,77,937,77,968,2,968,DATE,other
1,176,938,249,938,249,971,176,971,TIME,other
1,289,939,345,939,345,970,289,970,NUM,other
1,407,941,461,941,461,972,407,972,OPT,other
1,1,973,153,973,153,1006,1,1006,26/02/18,date
1,177,975,268,975,268,1005,177,1005,08:28,other
1,292,977,386,977,386,1008,292,1008,10886,other
1,406,976,441,976,441,1006,406,1006,09,other
1,2,1079,404,1079,404,1115,2,1115,DIESEL & PETROL RON95,other
1,2,1117,500,1117,500,1154,2,1154,GIVEN RELIEF UNDER SECTION,other
1,2,1151,440,1151,440,1186,2,1186,56 (3) (B) GST ACT 2014,other
1,1,1218,173,1218,173,1257,1,1257,THANK YOU,other
1,0,1255,326,1255,326,1298,0,1298,PLEASE COME AGAIN,other
1,2,0,386,0,386,38,2,38,PETRODELI ENTERPRISE,company
1,5,37,444,37,444,77,5,77,COMPANY NO: SA0127959-D,other
1,5,76,196,76,196,108,5,108,SITE: 2395,other
1,5,113,502,113,502,150,5,150,LOT 485,TMN LEMBAH KERAMAT,address
1,4,150,303,150,303,184,4,184,JLN ULU KELANG .,address
1,3,187,351,187,351,220,3,220,54200 KUALA LUMPUR,address
1,4,223,423,223,423,259,4,259,TELEPHONE: 03-41056485,other
1,0,259,385,259,385,294,0,294,GST NO: 000145047552,other
1,0,367,519,367,519,403,0,403,INVOICE NUMBER: 60000152273,other
1,77,440,483,440,483,473,77,473,39.42 LITRE PUNP # 09,other
1,1,474,212,474,212,508,1,508,FUELSAVE 95,other
1,291,478,326,478,326,507,291,507,RM,other
1,388,479,519,479,519,509,388,509,85.54 C,other
1,80,511,173,511,173,542,80,542,2.170,other
1,213,512,250,512,250,541,213,541,RM,other
1,288,512,309,512,309,546,288,546,/,other
1,331,514,423,514,423,544,331,544,LITRE,other
1,4,546,94,546,94,578,4,578,TOTAL,other
1,289,549,326,549,326,579,289,579,RM,other
1,386,547,479,547,479,581,386,581,85.54,other
1,2,583,77,583,77,614,2,614,VISA,other
1,291,584,326,584,326,615,291,615,RM,other
1,388,585,479,585,479,616,388,616,85.54,other
1,2,620,193,620,193,652,2,652,RELIEF GST,other
1,250,622,270,622,270,650,250,650,C,other
1,291,621,326,621,326,652,291,652,RM,other
1,405,621,480,621,480,653,405,653,0.00,other
1,0,654,212,654,212,688,0,688,TOTAL GROSS,other
1,251,655,271,655,271,686,251,686,C,other
1,291,656,326,656,326,686,291,686,RM,other
1,387,657,479,657,479,689,387,689,85.54,total
1,3,726,349,726,349,762,3,762,SHELL LOYALTY CARD,other
1,3,762,310,762,310,793,3,793,6018840059147765,other
1,1,797,284,797,284,830,1,830,POINTS AWARDED:,other
1,308,798,347,798,347,828,308,828,39,other
1,2,937,77,937,77,968,2,968,DATE,other
1,176,938,249,938,249,971,176,971,TIME,other
1,289,939,345,939,345,970,289,970,NUM,other
1,407,941,461,941,461,972,407,972,OPT,other
1,1,973,153,973,153,1006,1,1006,26/02/18,date
1,177,975,268,975,268,1005,177,1005,08:28,other
1,292,977,386,977,386,1008,292,1008,10886,other
1,406,976,441,976,441,1006,406,1006,09,other
1,2,1079,404,1079,404,1115,2,1115,DIESEL & PETROL RON95,other
1,2,1117,500,1117,500,1154,2,1154,GIVEN RELIEF UNDER SECTION,other
1,2,1151,440,1151,440,1186,2,1186,56 (3) (B) GST ACT 2014,other
1,1,1218,173,1218,173,1257,1,1257,THANK YOU,other
1,0,1255,326,1255,326,1298,0,1298,PLEASE COME AGAIN,other
