1,90,0,586,0,586,38,90,38,99 SPEED MART S/B (519537-X),company
1,108,43,584,43,584,90,108,90,LOT P.T. 2811, JALAN ANGSA,,address
1,215,96,464,96,464,136,215,136,TAMAN BERKELEY,address
1,162,149,538,149,538,189,162,189,41150 KLANG, SELANGOR,address
1,152,197,557,197,557,241,152,241,1558-TMN PUSAT KEPONG,address
1,125,247,584,247,584,289,125,289,GST ID. NO : 000181747712,other
1,114,351,621,351,621,390,114,390,INVOICE NO : 17872/102/T0476,other
1,2,445,149,445,149,495,2,495,08:53PM,other
1,304,452,413,452,413,490,304,490,561781,other
1,569,453,717,453,717,493,569,493,05-12-16,date
1,4,549,492,549,492,588,4,588,5386 STAR BRAND GARBAGE BAG,other
1,550,551,712,551,712,592,550,592,RM15.90 S,other
1,38,600,258,600,258,638,38,638,@3 X RM 5.30,other
1,8,700,540,700,540,735,8,735,TOTAL SALES (INCLUSIVE GST) RM,other
1,588,698,690,698,690,744,588,744,15.90,total
1,412,748,537,748,537,792,412,792,CASH RM,other
1,374,800,540,800,540,840,374,840,CHANGE RM,other
1,585,752,681,752,681,788,585,788,51.00,other
1,586,798,680,798,680,840,586,840,35.10,other
1,4,897,210,897,210,945,4,945,GST SUMMARY,other
1,3,951,116,951,116,988,3,988,S = 6%,other
1,285,901,472,901,472,938,285,938,AMOUNT(RM),other
1,376,950,468,950,468,987,376,987,15.00,other
1,570,903,696,903,696,940,570,940,TAX(RM),other
1,639,953,700,953,700,994,639,994,.90,other
1,95,1098,598,1098,598,1145,95,1145,THANK YOU. PLEASE COME AGAIN,other
1,0,1149,707,1149,707,1195,0,1195,KEEP THE INVOICE FOR APPLICABLE RETURNS,other
1,90,0,586,0,586,38,90,38,99 SPEED MART S/B (519537-X),company
1,108,43,584,43,584,90,108,90,LOT P.T. 2811, JALAN ANGSA,,address
1,215,96,464,96,464,136,215,136,TAMAN BERKELEY,address
1,162,149,538,149,538,189,162,189,41150 KLANG, SELANGOR,address
1,152,197,557,197,557,241,152,241,1558-TMN PUSAT KEPONG,address
1,125,247,584,247,584,289,125,289,GST ID. NO : 000181747712,other
1,114,351,621,351,621,390,114,390,INVOICE NO : 17872/102/T0476,other
1,2,445,149,445,149,495,2,495,08:53PM,other
1,304,452,413,452,413,490,304,490,561781,other
1,569,453,717,453,717,493,569,493,05-12-16,date
1,4,549,492,549,492,588,4,588,5386 STAR BRAND GARBAGE BAG,other
1,550,551,712,551,712,592,550,592,RM15.90 S,other
1,38,600,258,600,258,638,38,638,@3 X RM 5.30,other
1,8,700,540,700,540,735,8,735,TOTAL SALES (INCLUSIVE GST) RM,other
1,588,698,690,698,690,744,588,744,15.90,total
1,412,748,537,748,537,792,412,792,CASH RM,other
1,374,800,540,800,540,840,374,840,CHANGE RM,other
1,585,752,681,752,681,788,585,788,51.00,other
1,586,798,680,798,680,840,586,840,35.10,other
1,4,897,210,897,210,945,4,945,GST SUMMARY,other
1,3,951,116,951,116,988,3,988,S = 6%,other
1,285,901,472,901,472,938,285,938,AMOUNT(RM),other
1,376,950,468,950,468,987,376,987,15.00,other
1,570,903,696,903,696,940,570,940,TAX(RM),other
1,639,953,700,953,700,994,639,994,.90,other
1,95,1098,598,1098,598,1145,95,1145,THANK YOU. PLEASE COME AGAIN,other
1,0,1149,707,1149,707,1195,0,1195,KEEP THE INVOICE FOR APPLICABLE RETURNS,other
